longitude,latitude,crop_flow_lb_s,datetime,,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product
-85.368333,42.413885,2.99,2012/10/25,13:46:29+00,64,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368333,42.413869,3.39,2012/10/25,13:46:28+00,65,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368333,42.413855,3.99,2012/10/25,13:46:27+00,64,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368333,42.413838,4.19,2012/10/25,13:46:26+00,64,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368333,42.413824,3.99,2012/10/25,13:46:25+00,66,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.41381,3.19,2012/10/25,13:46:24+00,66,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413794,1.79,2012/10/25,13:46:23+00,66,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.41378,1.19,2012/10/25,13:46:22+00,66,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413763,1.19,2012/10/25,13:46:21+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413746,0.99,2012/10/25,13:46:20+00,72,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.41373,1.19,2012/10/25,13:46:19+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413713,1.49,2012/10/25,13:46:18+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413696,2.49,2012/10/25,13:46:17+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.41368,2.89,2012/10/25,13:46:16+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413663,2.79,2012/10/25,13:46:15+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413646,3.39,2012/10/25,13:46:14+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.41363,3.19,2012/10/25,13:46:13+00,72,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413613,3.19,2012/10/25,13:46:12+00,72,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413596,4.19,2012/10/25,13:46:11+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.41358,4.09,2012/10/25,13:46:10+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413563,4.89,2012/10/25,13:46:09+00,72,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413546,3.19,2012/10/25,13:46:08+00,71,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.41353,3.19,2012/10/25,13:46:07+00,72,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413513,3.19,2012/10/25,13:46:06+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413496,3.19,2012/10/25,13:46:05+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.41348,2.39,2012/10/25,13:46:04+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413463,2.49,2012/10/25,13:46:03+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368327,42.413446,2.49,2012/10/25,13:46:02+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.41343,2.69,2012/10/25,13:46:01+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413413,2.69,2012/10/25,13:46:00+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413396,2.79,2012/10/25,13:45:59+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.41338,2.69,2012/10/25,13:45:58+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413363,2.49,2012/10/25,13:45:57+00,69,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413346,2.29,2012/10/25,13:45:56+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.41333,1.99,2012/10/25,13:45:55+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413313,1.89,2012/10/25,13:45:54+00,70,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413299,1.89,2012/10/25,13:45:53+00,65,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413282,1.89,2012/10/25,13:45:52+00,50,180,16.08,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413271,1.89,2012/10/25,13:45:51+00,54,180,16.38,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413257,2.09,2012/10/25,13:45:50+00,50,180,16.38,1,5,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413246,2.09,2012/10/25,13:45:49+00,52,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368325,42.413235,2.09,2012/10/25,13:45:48+00,50,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.36833,42.413224,2.39,2012/10/25,13:45:47+00,51,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368338,42.413213,1.59,2012/10/25,13:45:46+00,50,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.36835,42.413205,2.09,2012/10/25,13:45:45+00,59,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368366,42.413196,0.79,2012/10/25,13:45:44+00,61,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368386,42.413196,0.79,2012/10/25,13:45:43+00,60,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368402,42.413199,1.09,2012/10/25,13:45:42+00,64,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368422,42.413205,1.09,2012/10/25,13:45:41+00,70,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413216,1.09,2012/10/25,13:45:40+00,70,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368447,42.41323,1.09,2012/10/25,13:45:39+00,66,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368447,42.413246,0.99,2012/10/25,13:45:38+00,66,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368447,42.413263,1.29,2012/10/25,13:45:37+00,66,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413277,1.89,2012/10/25,13:45:36+00,67,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368436,42.413291,2.39,2012/10/25,13:45:35+00,67,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368436,42.413305,3.19,2012/10/25,13:45:34+00,69,180,16.38,0,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368436,42.413321,3.29,2012/10/25,13:45:33+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368436,42.413338,3.29,2012/10/25,13:45:32+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413355,2.59,2012/10/25,13:45:31+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413374,2.19,2012/10/25,13:45:30+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413391,2.19,2012/10/25,13:45:29+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413407,1.19,2012/10/25,13:45:28+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413424,1.39,2012/10/25,13:45:27+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413441,2.29,2012/10/25,13:45:26+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413457,1.99,2012/10/25,13:45:25+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413474,1.99,2012/10/25,13:45:24+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413491,2.19,2012/10/25,13:45:23+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413507,2.39,2012/10/25,13:45:22+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413524,2.19,2012/10/25,13:45:21+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368438,42.413541,2.39,2012/10/25,13:45:20+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413557,3.09,2012/10/25,13:45:19+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413574,3.09,2012/10/25,13:45:18+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413591,3.49,2012/10/25,13:45:17+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.41361,2.39,2012/10/25,13:45:16+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413627,3.29,2012/10/25,13:45:15+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413644,3.29,2012/10/25,13:45:14+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.41366,3.49,2012/10/25,13:45:13+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413677,3.39,2012/10/25,13:45:12+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.413694,2.89,2012/10/25,13:45:11+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.41371,2.39,2012/10/25,13:45:10+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.41373,2.69,2012/10/25,13:45:09+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413746,2.69,2012/10/25,13:45:08+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413763,2.99,2012/10/25,13:45:07+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.41378,2.59,2012/10/25,13:45:06+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413796,2.49,2012/10/25,13:45:05+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413813,3.09,2012/10/25,13:45:04+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413832,3.19,2012/10/25,13:45:03+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413849,3.09,2012/10/25,13:45:02+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413866,3.19,2012/10/25,13:45:01+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413882,3.09,2012/10/25,13:45:00+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413899,2.49,2012/10/25,13:44:59+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413919,2.49,2012/10/25,13:44:58+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413935,1.99,2012/10/25,13:44:57+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413952,2.09,2012/10/25,13:44:56+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413969,2.59,2012/10/25,13:44:55+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.413985,2.69,2012/10/25,13:44:54+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414005,2.99,2012/10/25,13:44:53+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414021,2.79,2012/10/25,13:44:52+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414038,2.39,2012/10/25,13:44:51+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414055,2.29,2012/10/25,13:44:50+00,73,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414074,2.29,2012/10/25,13:44:49+00,72,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414091,2.29,2012/10/25,13:44:48+00,72,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414107,1.99,2012/10/25,13:44:47+00,70,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414124,2.09,2012/10/25,13:44:46+00,70,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414141,2.09,2012/10/25,13:44:45+00,70,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414157,2.19,2012/10/25,13:44:44+00,68,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414171,2.49,2012/10/25,13:44:43+00,58,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414185,2.49,2012/10/25,13:44:42+00,47,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.414196,2.29,2012/10/25,13:44:41+00,41,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.414205,1.69,2012/10/25,13:44:40+00,41,180,16.38,1,4,5648,F1: T4R5-East,L1: ,Soybeans
-85.368441,42.414216,1.69,2012/10/25,13:44:39+00,43,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368444,42.414224,1.39,2012/10/25,13:44:38+00,50,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36845,42.414235,1.39,2012/10/25,13:44:37+00,55,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368461,42.414246,0.79,2012/10/25,13:44:36+00,59,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368475,42.414255,1.49,2012/10/25,13:44:35+00,59,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368494,42.414257,0.09,2012/10/25,13:44:34+00,59,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368511,42.414257,0.09,2012/10/25,13:44:33+00,60,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36853,42.414255,0.09,2012/10/25,13:44:32+00,62,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.414246,1.39,2012/10/25,13:44:31+00,62,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368561,42.414238,1.29,2012/10/25,13:44:30+00,73,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368566,42.414221,1.39,2012/10/25,13:44:29+00,72,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368566,42.414205,1.79,2012/10/25,13:44:28+00,66,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368566,42.414188,2.19,2012/10/25,13:44:27+00,66,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368561,42.414174,2.29,2012/10/25,13:44:26+00,66,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368561,42.414157,2.29,2012/10/25,13:44:25+00,66,180,16.38,0,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414144,1.79,2012/10/25,13:44:24+00,66,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414127,2.29,2012/10/25,13:44:23+00,66,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414113,1.69,2012/10/25,13:44:22+00,66,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414096,1.19,2012/10/25,13:44:21+00,66,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414082,2.09,2012/10/25,13:44:20+00,66,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414066,2.69,2012/10/25,13:44:19+00,64,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414052,2.79,2012/10/25,13:44:18+00,66,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414038,2.79,2012/10/25,13:44:17+00,66,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414021,2.49,2012/10/25,13:44:16+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.414005,2.39,2012/10/25,13:44:15+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368558,42.413988,2.39,2012/10/25,13:44:14+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413971,2.39,2012/10/25,13:44:13+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413957,2.29,2012/10/25,13:44:12+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413941,2.39,2012/10/25,13:44:11+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413924,2.39,2012/10/25,13:44:10+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413907,2.09,2012/10/25,13:44:09+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413894,1.89,2012/10/25,13:44:08+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413877,2.49,2012/10/25,13:44:07+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.41386,2.49,2012/10/25,13:44:06+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413844,2.09,2012/10/25,13:44:05+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.413827,2.29,2012/10/25,13:44:04+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368555,42.41381,2.59,2012/10/25,13:44:03+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413794,3.29,2012/10/25,13:44:02+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.41378,3.49,2012/10/25,13:44:01+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413763,3.19,2012/10/25,13:44:00+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413746,2.89,2012/10/25,13:43:59+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.41373,2.49,2012/10/25,13:43:58+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413713,2.29,2012/10/25,13:43:57+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413696,2.69,2012/10/25,13:43:56+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.41368,3.09,2012/10/25,13:43:55+00,69,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413663,3.19,2012/10/25,13:43:54+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413646,3.29,2012/10/25,13:43:53+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.41363,2.69,2012/10/25,13:43:52+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413616,2.49,2012/10/25,13:43:51+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413596,2.39,2012/10/25,13:43:50+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413582,2.49,2012/10/25,13:43:49+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413566,3.49,2012/10/25,13:43:48+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36855,42.413549,3.49,2012/10/25,13:43:47+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36855,42.413532,3.19,2012/10/25,13:43:46+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36855,42.413516,2.89,2012/10/25,13:43:45+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36855,42.413499,2.49,2012/10/25,13:43:44+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36855,42.413482,2.39,2012/10/25,13:43:43+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36855,42.413466,2.49,2012/10/25,13:43:42+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.36855,42.413449,2.19,2012/10/25,13:43:41+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413432,1.99,2012/10/25,13:43:40+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413416,2.39,2012/10/25,13:43:39+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413399,2.29,2012/10/25,13:43:38+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413382,2.29,2012/10/25,13:43:37+00,70,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413366,2.89,2012/10/25,13:43:36+00,68,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413349,2.49,2012/10/25,13:43:35+00,65,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413335,2.49,2012/10/25,13:43:34+00,63,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413319,2.49,2012/10/25,13:43:33+00,61,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413305,2.19,2012/10/25,13:43:32+00,59,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413291,2.39,2012/10/25,13:43:31+00,58,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413277,2.69,2012/10/25,13:43:30+00,44,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413269,2.59,2012/10/25,13:43:29+00,26,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413263,2.59,2012/10/25,13:43:28+00,0,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.41326,2.89,2012/10/25,13:43:27+00,0,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.41326,2.89,2012/10/25,13:43:26+00,0,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.41326,2.89,2012/10/25,13:43:25+00,0,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.41326,2.99,2012/10/25,13:43:24+00,8,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413257,2.79,2012/10/25,13:43:23+00,16,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413255,2.89,2012/10/25,13:43:22+00,21,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413249,1.29,2012/10/25,13:43:21+00,16,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413246,1.89,2012/10/25,13:43:20+00,16,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413244,2.09,2012/10/25,13:43:19+00,16,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413238,2.29,2012/10/25,13:43:18+00,16,180,16.38,1,3,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413235,2.29,2012/10/25,13:43:17+00,21,180,16.38,0,2,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.41323,2.79,2012/10/25,13:43:16+00,18,180,16.38,1,2,5648,F1: T4R5-East,L1: ,Soybeans
-85.368544,42.413227,1.59,2012/10/25,13:43:15+00,30,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368547,42.413221,1.39,2012/10/25,13:43:14+00,52,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368552,42.413207,1.39,2012/10/25,13:43:13+00,62,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368561,42.413196,1.39,2012/10/25,13:43:12+00,74,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368575,42.413185,1.59,2012/10/25,13:43:11+00,80,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.3686,42.413174,1.69,2012/10/25,13:43:10+00,80,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368625,42.413174,0.89,2012/10/25,13:43:09+00,80,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.36865,42.413174,0.39,2012/10/25,13:43:08+00,79,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368672,42.413182,1.59,2012/10/25,13:43:07+00,79,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368688,42.413196,1.09,2012/10/25,13:43:06+00,77,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368697,42.413213,1.39,2012/10/25,13:43:05+00,75,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368697,42.413232,1.39,2012/10/25,13:43:04+00,70,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368686,42.413246,1.89,2012/10/25,13:43:03+00,68,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368677,42.41326,2.09,2012/10/25,13:43:02+00,67,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368666,42.413271,2.09,2012/10/25,13:43:01+00,71,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368661,42.413288,2.99,2012/10/25,13:43:00+00,73,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
-85.368661,42.413305,2.69,2012/10/25,13:42:59+00,73,180,16.38,0,1,5648,F1: T4R5-East,L1: ,Soybeans
